Passenger_ID,First_Name,Last_Name,Gender,Age,Nationality,Airport_Name,Airport_Country Code,Country_Name,Airport_Continent,Continents,Departure_Date,Arrival_Airport,Pilot_Name,Flight_Status
lvvdRP,Morse,Kuban,Male,80,Syria,Mong Hsat Airport,MM,Myanmar,AS,Asia,7/11/2022,MOG,Meridith Gommowe,Cancelled
EyHw3V,Vivianne,Mawditt,Female,26,China,Tupelo Regional Airport,US,United States,NAM,North America,3/18/2022,TUP,Ozzy Devigne,On Time
yY2Xe7,Jillana,Wrout,Female,47,United States,Glacier Park International Airport,US,United States,NAM,North America,10/27/2022,FCA,Darya Bertot,Cancelled
oc1Ssm,Alika,Cescoti,Female,12,France,RAF Fairford,GB,United Kingdom,EU,Europe,7/3/2022,FFD,Jereme Chezelle,On Time
dTzQlJ,Rey,Ferrone,Female,7,China,Hachinohe Airport,JP,Japan,AS,Asia,4/21/2022,HHE,Evyn Rodbourne,On Time
UUrWGo,Aldrich,Moakes,Male,31,South Africa,Greater Cumberland Regional Airport,US,United States,NAM,North America,7/28/2022,CBE,Lora Heddan,Delayed
aK6cN5,Paulie,Butterley,Male,19,Saint Vincent and the Grenadines,Wilkes County Airport,US,United States,NAM,North America,9/26/2022,IKB,Hymie Buntain,Cancelled
bYmCgv,Coleman,Stilliard,Male,37,China,Koolburra Airport,AU,Australia,OC,Oceania,12/11/2022,KKP,Wandis Bates,On Time
ULmO48,Wilfred,Sweynson,Male,3,Czech Republic,Carlisle Airport,GB,United Kingdom,EU,Europe,8/12/2022,CAX,Gaspar Murtell,Cancelled
OMIRnL,Leesa,Romke,Female,25,China,Mustique Airport,VC,Saint Vincent and the Grenadines,NAM,North America,7/3/2022,MQS,Fiann Tomasek,Cancelled
wsKRTs,Sayres,Henfre,Male,10,Kenya,Al Ahsa Airport,SA,Saudi Arabia,AS,Asia,1/6/2022,HOF,Dorene Treppas,Cancelled
DebdAi,Denys,Tapscott,Male,18,China,Ninglang Luguhu Airport,CN,China,AS,Asia,10/22/2022,NLH,Elisabetta Brugden,Delayed
bQpMfT,Ede,Cornew,Female,10,Czech Republic,Bogande Airport,BF,Burkina Faso,AF,Africa,7/28/2022,XBG,Lin Cadney,Delayed
ucAcL5,Alica,Barrick,Female,88,Serbia,Lublin Airport,PL,Poland,EU,Europe,5/15/2022,LUZ,Daron Skunes,On Time
GTc3Lp,Shirlee,Berford,Female,19,China,Suabi Airport,PG,Papua New Guinea,OC,Oceania,5/20/2022,SBE,Marilyn Straneo,Delayed
NWIeGz,Phillip,Shorey,Male,87,Indonesia,Artigas International Airport,UY,Uruguay,SAM,South America,1/11/2022,ATI,Adolph Creddon,On Time
Su9dET,Derek,Risborough,Male,15,Czech Republic,Yangyang International Airport,KR,"Korea, Republic of",AS,Asia,3/5/2022,YNY,Abner Camelli,On Time
cjoYcm,Delaney,Brennenstuhl,Male,4,Peru,Palmdale Regional/USAF Plant 42 Airport,US,United States,NAM,North America,11/9/2022,PMD,Faustina Connar,Delayed
uLYvOq,Marianne,Shawcross,Female,25,China,Kaitaia Airport,NZ,New Zealand,OC,Oceania,6/29/2022,KAT,Rodney Leynham,Cancelled
af3slf,Cull,Tortice,Male,28,China,Kaikoura Airport,NZ,New Zealand,OC,Oceania,9/23/2022,KBZ,Daisy Ducham,Cancelled
3zdYFX,Libbi,Cavanaugh,Female,36,United States,Belbek Airport,UA,Ukraine,EU,Europe,8/3/2022,UKS,Bendite Howis,Cancelled
TCfFoN,Prent,Noulton,Male,85,Indonesia,Bull Harbour Water Aerodrome,CA,Canada,NAM,North America,4/14/2022,YBH,Gayelord Howen,Cancelled
0nlw68,Cindi,McCorkindale,Female,6,France,Sheep Mountain Airport,US,United States,NAM,North America,7/29/2022,SMU,Elnora Slyme,Cancelled
U5S85m,Franchot,Merrison,Male,33,Russia,San Julian Air Base,CU,Cuba,NAM,North America,10/16/2022,SNJ,Gay Jozsef,Cancelled
oq8kmc,Xenia,Iffe,Female,80,China,Osh Airport,KG,Kyrgyzstan,AS,Asia,3/15/2022,OSS,Donny Featley,On Time
kjFwLn,Allen,Kolak,Male,9,Bosnia and Herzegovina,Fayetteville Regional Grannis Field,US,United States,NAM,North America,8/21/2022,FAY,Woodrow Aulds,On Time
y0w2IO,Lula,Cottesford,Female,2,China,Iturup Airport,RU,Russian Federation,EU,Europe,12/28/2022,ITU,Dorothea Rosencwaig,Cancelled
I3gZcW,Valeda,Bruhnsen,Female,45,Pakistan,Robert Gabriel Mugabe International Airport,ZW,Zimbabwe,AF,Africa,10/19/2022,HRE,Joseph Hue,Delayed
PAIa5q,Mikael,De Vries,Male,78,Philippines,Albertus Airport,US,United States,NAM,North America,6/5/2022,FEP,Amalia Munro,Delayed
hvDpa0,Mirilla,Lickorish,Female,26,Argentina,Cairo International Airport,EG,Egypt,AF,Africa,4/3/2022,CAI,Diannne Cockton,Cancelled
x3zBn2,Niko,Tenby,Male,74,Russia,Tanque Novo Airport,BR,Brazil,SAM,South America,1/17/2022,0,Judd Mathon,Cancelled
AIcw2o,Corey,De Bruyne,Female,66,Czech Republic,Aqaba King Hussein International Airport,JO,Jordan,AS,Asia,11/18/2022,AQJ,Kipp Butchard,On Time
mdV9Yq,Walliw,Waterdrinker,Female,85,China,Shangrao Sanqingshan Airport,CN,China,AS,Asia,2/14/2022,SQD,Milton Kellegher,On Time
GxZewL,Mirabella,Shyram,Female,90,Sri Lanka,Sheep Mountain Airport,US,United States,NAM,North America,6/2/2022,SMU,Werner Rappa,Delayed
C4uZCL,Aurore,Van Arsdalen,Female,81,Colombia,Bouna Airport,CI,Côte d'Ivoire,AF,Africa,12/25/2022,BQO,Camey Bidmead,Cancelled
s9NWiT,Tristan,Schulke,Male,9,Portugal,Pitu Airport,ID,Indonesia,AS,Asia,5/15/2022,OTI,Ermengarde Powell,Delayed
RAt8yc,Vivianna,Slee,Female,11,Indonesia,Sampit(Hasan) Airport,ID,Indonesia,AS,Asia,9/20/2022,SMQ,Felipe Engeham,On Time
xMKlVg,Dynah,Maisey,Female,26,Netherlands,Bollon Airport,AU,Australia,OC,Oceania,6/23/2022,BLS,Darn Malimoe,On Time
SCEFR3,Florri,Rowaszkiewicz,Female,19,Argentina,Montréal / Saint-Hubert Airport,CA,Canada,NAM,North America,2/11/2022,YHU,Arda Rachuig,On Time
9BGQ6y,Tamarra,Baszkiewicz,Female,2,Malaysia,Raglan Airfield,NZ,New Zealand,OC,Oceania,10/12/2022,RAG,Boote Woollcott,On Time
fWkb0P,Merill,Pennycord,Male,25,Indonesia,Matsu Beigan Airport,TW,"Taiwan, Province of China",AS,Asia,8/31/2022,MFK,Rona MacRorie,Delayed
Q7vms5,Collie,Holley,Female,20,Indonesia,Owatonna Degner Regional Airport,US,United States,NAM,North America,2/13/2022,OWA,Sidoney Moreby,On Time
7Gz9vZ,Anthony,Tarborn,Male,38,Portugal,Gansner Field,US,United States,NAM,North America,9/11/2022,GNF,Cori Gillmore,On Time
SAHp3m,Moritz,Middle,Male,17,France,Vatukoula Airport,FJ,Fiji,OC,Oceania,10/7/2022,VAU,Lacey Rameaux,On Time
Fc9i1Q,Dacy,Letchmore,Female,15,Philippines,Kurumoch International Airport,RU,Russian Federation,EU,Europe,6/25/2022,KUF,Josias Lidierth,Cancelled
tPXCsO,Bondy,Vogele,Male,51,Uruguay,Gansner Field,US,United States,NAM,North America,2/19/2022,GNF,Nan Duffy,Cancelled
OFAlf3,Sanford,Brahms,Male,67,Russia,Chi Mei Airport,TW,"Taiwan, Province of China",AS,Asia,11/27/2022,CMJ,Ynes Medway,On Time
5FJKf6,Nicola,Challenor,Male,13,China,Burlington International Airport,US,United States,NAM,North America,10/26/2022,BTV,Olivia Kemme,Cancelled
Qi54wf,Glory,Vere,Female,86,Indonesia,Nador International Airport,MA,Morocco,AF,Africa,5/10/2022,NDR,Sansone Mc Giffin,Cancelled
KxZxED,Carolyn,Henri,Female,57,Philippines,Sedalia Memorial Airport,US,United States,NAM,North America,10/12/2022,DMO,Dannye Huzzey,On Time
Wl3TMa,Barret,Waddingham,Male,68,China,Kopitnari Airport,GE,Georgia,AS,Asia,12/25/2022,KUT,Scott Cecil,Cancelled
Zohgjl,Marna,Boatright,Female,88,China,Kleinsee Airport,ZA,South Africa,AF,Africa,7/14/2022,KLZ,Lemmie Croft,Cancelled
69ODUo,Pascale,Bottrill,Male,64,Brazil,Lava Falls Heliport,US,United States,NAM,North America,10/13/2022,HAE,Zebadiah Beville,Cancelled
qvHoNu,Giacopo,Tradewell,Male,52,China,Tadjoura Airport,DJ,Djibouti,AF,Africa,6/21/2022,TDJ,Koressa Gherardelli,Cancelled
ZOE5wc,Gertrudis,Gogan,Female,62,United States,Hoy/Longhope Airfield,GB,United Kingdom,EU,Europe,10/17/2022,HOY,Jessie Crutcher,Cancelled
Ld76tm,Angele,Footer,Female,56,Japan,Saginaw Seaplane Base,US,United States,NAM,North America,4/25/2022,SGW,Efren Hawkwood,On Time
8B2FMR,Ralina,Charsley,Female,19,Slovenia,Chistochina Airport,US,United States,NAM,North America,6/6/2022,CZO,Jeanie Bliss,On Time
elo9gD,Emmanuel,Roze,Male,79,Kazakhstan,Sassandra Airport,CI,Côte d'Ivoire,AF,Africa,2/9/2022,ZSS,Chere Khotler,Delayed
bbNV2U,Shannan,MacKniely,Male,28,Brazil,Salzburg Airport,AT,Austria,EU,Europe,10/17/2022,SZG,Adrianna Hayman,Delayed
tsgnDh,Darell,Maydwell,Female,30,Poland,Nunam Iqua Airport,US,United States,NAM,North America,3/8/2022,SXP,Esmeralda Vercruysse,Delayed
HuT6C5,Amy,Gudgin,Female,53,Egypt,Badu Island Airport,AU,Australia,OC,Oceania,4/20/2022,BDD,Ansell Coddrington,Cancelled
Ceb8jH,Skell,Marrington,Male,27,Indonesia,Butare Airport,RW,Rwanda,AF,Africa,10/19/2022,BTQ,Marga Pedler,On Time
DARVyY,Garreth,Kach,Male,90,Pakistan,Rocha Airport,UY,Uruguay,SAM,South America,2/11/2022,RCH,Laurie Growden,On Time
XnBQmi,Romy,South,Female,12,Indonesia,Trabzon International Airport,TR,Turkey,AS,Asia,10/8/2022,TZX,Herbert Valentin,On Time
OdUoya,Cherye,Friel,Female,13,Iraq,Doongan Airport,AU,Australia,OC,Oceania,2/2/2022,DNG,Pietro Kasper,Delayed
Cf2Qbz,Shayne,Adamini,Male,2,Yemen,Léopold Sédar Senghor International Airport,SN,Senegal,AF,Africa,2/8/2022,DKR,Cyril Nickolls,On Time
6PjFl2,Adiana,Hassent,Female,89,Chile,Yeniseysk Airport,RU,Russian Federation,AS,Asia,12/9/2022,EIE,Leandra Dabbs,On Time
Xj0mZb,Marj,Santry,Female,40,Portugal,Bromont (Roland Desourdy) Airport,CA,Canada,NAM,North America,1/7/2022,ZBM,Ugo Rivallant,Cancelled
2IOoQT,Ardath,Eastmead,Female,33,China,Termal Airport,AR,Argentina,SAM,South America,7/6/2022,PRQ,Giovanni Edelheid,On Time
YpfFxr,Florance,Fearby,Female,26,Thailand,Roche Harbor Airport,US,United States,NAM,North America,7/10/2022,RCE,Jamey Paulat,Cancelled
MeSNT8,Enos,Glew,Male,71,China,Akure Airport,NG,Nigeria,AF,Africa,9/10/2022,AKR,Lindi McGilvary,Delayed
yzX7mD,Piotr,Gheorghescu,Male,3,Philippines,Dr Augusto Roberto Fuster International Airport,PY,Paraguay,SAM,South America,3/24/2022,PJC,Trude Champagne,On Time
8m10Mu,Edeline,Hinksen,Female,52,Indonesia,Sunan Shuofang International Airport,CN,China,AS,Asia,10/22/2022,WUX,Lauree Berre,Cancelled
aCdFGE,Hazel,Breawood,Male,54,France,Colinas Airport,BR,Brazil,SAM,South America,2/20/2022,0,Augusto Hawes,Delayed
ZBxpaX,Minna,Norwell,Female,44,Indonesia,General Francisco Bermúdez Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,3/19/2022,CUP,Malena Bristoe,On Time
eslUNN,Jami,Phinnis,Female,69,South Africa,Fitzroy Crossing Airport,AU,Australia,OC,Oceania,6/24/2022,FIZ,Zoe Jozsika,Delayed
eHjDpk,Welsh,Southern,Male,71,Canada,Echuca Airport,AU,Australia,OC,Oceania,6/25/2022,ECH,Emmy Densell,Cancelled
kEVyU6,Sue,Bushell,Female,45,China,Namangan Airport,UZ,Uzbekistan,AS,Asia,6/7/2022,NMA,Koenraad Vince,Delayed
kQNkCh,Quentin,Errichelli,Male,32,China,Sicogon Airstrip,PH,Philippines,AS,Asia,2/14/2022,ICO,Boot Faulo,On Time
EWc7x6,Amalita,MacFaul,Female,30,Philippines,Seletar Airport,SG,Singapore,AS,Asia,2/14/2022,XSP,Gisele Rought,Delayed
ftUQQQ,Ardys,Teissier,Female,79,Argentina,Bou Chekif Airport,DZ,Algeria,AF,Africa,1/16/2022,TID,Rivalee Brenston,Delayed
PMyKSl,Winthrop,Stonestreet,Male,36,China,Roche Harbor Airport,US,United States,NAM,North America,9/1/2022,RCE,Sisile Dyble,On Time
obiU5m,Alvin,Raylton,Male,77,Slovenia,Ulusaba Airport,ZA,South Africa,AF,Africa,9/19/2022,ULX,Ban Pulver,On Time
G50FfW,Darn,Sambells,Male,12,China,Erume Airport,PG,Papua New Guinea,OC,Oceania,10/23/2022,ERU,Cathrine Lartice,Cancelled
WPW9G2,Cornela,Meiklejohn,Female,52,Russia,Husum-Schwesing Airport,DE,Germany,EU,Europe,12/26/2022,QHU,Donia Turvie,Cancelled
6pFbBF,Lind,Blumsom,Female,44,Brazil,Senggeh Airport,ID,Indonesia,AS,Asia,9/26/2022,SEH,Riobard Gelsthorpe,Cancelled
oCkJRy,Martguerita,Scouller,Female,28,Indonesia,East Midlands Airport,GB,United Kingdom,EU,Europe,11/28/2022,EMA,Kinny Perton,Cancelled
tLjhmZ,Alaine,Puddifer,Female,87,China,Great Falls International Airport,US,United States,NAM,North America,9/2/2022,GTF,Gerianna Laurand,Cancelled
ALtDra,Clint,Kilmartin,Male,32,Lithuania,Wausau Downtown Airport,US,United States,NAM,North America,3/17/2022,AUW,Rickie Demeza,On Time
RNW94z,Fidole,Inglis,Male,48,Portugal,Stella Maris Airport,BS,Bahamas,NAM,North America,4/21/2022,SML,Jessamyn Toland,Cancelled
MBzKh2,Luci,Etherton,Female,37,Armenia,Tupile Airport,PA,Panama,NAM,North America,3/17/2022,TUE,Leora Dampney,Cancelled
Um3H9Y,Vernice,Bennitt,Female,10,Kenya,Sparti Airport,GR,Greece,EU,Europe,1/13/2022,SPJ,Kirbee Veall,On Time
XisdDB,Sig,Pacheco,Male,9,Uruguay,Belluno Airport,IT,Italy,EU,Europe,8/20/2022,BLX,Jock Pattingson,Cancelled
RwO2mm,Marsha,Tieraney,Female,63,Indonesia,Lakehurst Maxfield Field Airport,US,United States,NAM,North America,5/22/2022,NEL,Carla Berndtssen,Delayed
HUKOfv,Catharina,O'Feeny,Female,53,China,Metropolitan Oakland International Airport,US,United States,NAM,North America,9/21/2022,OAK,Briney Rowler,Delayed
6JTp2s,Florenza,Parlott,Female,68,Panama,Moro Airport,PG,Papua New Guinea,OC,Oceania,5/9/2022,MXH,Borg Dorney,Delayed
51ulsV,Charo,Garbutt,Female,3,China,Patrick Air Force Base,US,United States,NAM,North America,10/21/2022,COF,Terrence Ruddy,On Time
PobkDI,Clywd,Mouatt,Male,30,Mauritius,Mitchell Plateau Airport,AU,Australia,OC,Oceania,6/13/2022,MIH,Shell Baccus,On Time
O7kBE7,Efren,Chamney,Male,23,Indonesia,Moanamani Airport,ID,Indonesia,AS,Asia,12/23/2022,ONI,Annaliese Stather,Delayed
CfcUxv,Nikolaos,Amies,Male,48,Vietnam,Fulton County Airport Brown Field,US,United States,NAM,North America,7/8/2022,FTY,Jamie Hagan,On Time
E5ghCP,Trista,Rosenzveig,Female,3,Nigeria,Hokitika Airfield,NZ,New Zealand,OC,Oceania,11/30/2022,HKK,Lottie Eyles,Cancelled
4co0TH,Callie,Shevlin,Female,80,France,Muting Airport,ID,Indonesia,AS,Asia,1/26/2022,MUF,Hastings Eaves,Cancelled
fPqDn3,Chaunce,Bletsor,Male,50,Greece,Aratika Nord Airport,PF,French Polynesia,OC,Oceania,6/14/2022,RKA,Beltran Apfler,On Time
MeknsD,Earlie,le Keux,Male,26,Malta,Barnwell Regional Airport,US,United States,NAM,North America,6/29/2022,BNL,Sarita Koubu,Delayed
bVkoRU,Timmie,Pactat,Female,52,Russia,Okhotsk Airport,RU,Russian Federation,AS,Asia,10/23/2022,OHO,Skippie Tresise,Cancelled
XWvMdz,Claudia,Borghese,Female,68,France,Devi Ahilyabai Holkar Airport,IN,India,AS,Asia,10/1/2022,IDR,Ariadne Marlon,Delayed
NXPI3D,Simonne,Kann,Female,6,Brazil,Schoolcraft County Airport,US,United States,NAM,North America,12/6/2022,ISQ,Lewes Aylett,Cancelled
9nk8Hp,Ulric,Swales,Male,44,China,Kohat Airport,PK,Pakistan,AS,Asia,9/16/2022,OHT,Kora Arkil,Cancelled
oKABmK,Ameline,Glendza,Female,49,China,Picton Aerodrome,NZ,New Zealand,OC,Oceania,5/1/2022,PCN,Raffaello Amaya,Delayed
b4JhJK,Bryn,Degoe,Male,40,Finland,Keisah Airport,ID,Indonesia,AS,Asia,7/24/2022,KEA,Meryl Buckett,Delayed
Zk0Zsj,Magdalen,Frogley,Female,53,Syria,Pureni Airport,PG,Papua New Guinea,OC,Oceania,6/26/2022,PUI,Augustina Ganford,Cancelled
zKgsY1,Daniel,Adkin,Male,76,Philippines,Tak Airport,TH,Thailand,AS,Asia,11/15/2022,TKT,Arlyne Dowden,Cancelled
HC9pUW,Harley,Wroath,Female,45,Portugal,Keokuk Municipal Airport,US,United States,NAM,North America,4/4/2022,EOK,Clementina Janacek,Cancelled
1dIbJB,Darsey,Varnes,Female,45,Peru,Olive Branch Airport,US,United States,NAM,North America,12/16/2022,OLV,Elias Savins,On Time
q3C9AL,Claudine,Rudall,Female,41,China,Waverney Airport,AU,Australia,OC,Oceania,12/14/2022,WAN,Mavis Daleman,Delayed
MeXD3C,Stephine,Brislane,Female,33,Malaysia,Zvartnots International Airport,AM,Armenia,AS,Asia,6/20/2022,EVN,Francene Bute,Cancelled
xq9ZY0,Torrance,Grigson,Male,64,Croatia,Santa Rosa de Copán Airport,HN,Honduras,NAM,North America,9/23/2022,SDH,Benny Deane,Delayed
jmutOK,Jacqueline,Loan,Female,41,Madagascar,General Villegas Airport,AR,Argentina,SAM,South America,11/14/2022,VGS,Powell Pauel,Cancelled
1BnPNV,Mic,Leftwich,Male,47,China,Scammon Bay Airport,US,United States,NAM,North America,11/1/2022,SCM,Otha Zanolli,Delayed
IdICTz,Elvina,Pelcheur,Female,41,Indonesia,Bom Jesus da Lapa Airport,BR,Brazil,SAM,South America,6/22/2022,LAZ,Daveen Dudhill,Cancelled
uKi2mo,Maritsa,Bollon,Female,61,Colombia,Amami Airport,JP,Japan,AS,Asia,1/9/2022,ASJ,Ardeen Byart,On Time
XYn1K6,Sutherlan,Goulbourn,Male,68,China,Lhasa Gonggar Airport,CN,China,AS,Asia,4/19/2022,LXA,Dani Walwood,Delayed
uS7njP,Leshia,Sprowson,Female,48,China,Peretola Airport,IT,Italy,EU,Europe,6/7/2022,FLR,Early Bardwell,Cancelled
KzD6YO,Marcel,Cavan,Male,10,Thailand,Orinduik Airport,GY,Guyana,SAM,South America,10/26/2022,ORJ,Jule Galer,Cancelled
vZggFc,Fiona,Garrood,Female,36,Guatemala,Colon Airport,HN,Honduras,NAM,North America,5/22/2022,MRJ,Harriett Neaves,Delayed
Wub2zI,Udall,Threlkeld,Male,12,Portugal,Merluna Airport,AU,Australia,OC,Oceania,6/11/2022,MLV,Doti ducarme,On Time
Qm2die,Colin,Locks,Male,84,Philippines,Melbourne International Airport,US,United States,NAM,North America,3/6/2022,MLB,Corny Pues,On Time
J40cSF,Matthew,Arckoll,Male,48,China,Komo-Manda Airport,PG,Papua New Guinea,OC,Oceania,12/23/2022,KOM,Rolando Murney,Cancelled
g5JK8h,Thedrick,Wyvill,Male,67,Peru,Podgorica Airport,ME,Montenegro,EU,Europe,2/28/2022,TGD,Dee Helks,Cancelled
wgHNmL,Elisha,Ferreri,Male,12,Czech Republic,La Aurora Airport,GT,Guatemala,NAM,North America,7/19/2022,GUA,Nisse Winspear,Delayed
XMCCqO,Linc,Mearing,Male,34,China,RAF Greenham Common,GB,United Kingdom,EU,Europe,9/1/2022,EWY,Friedrich Gobeau,On Time
GSzPue,Nestor,Geerits,Male,16,Indonesia,Novo Aripuanã Airport,BR,Brazil,SAM,South America,5/1/2022,NVP,Theodor Degg,Delayed
t0Ik0c,Jaimie,Pauler,Female,18,Egypt,Warukin Airport,ID,Indonesia,AS,Asia,4/12/2022,TJG,Frank De Filippo,Cancelled
wybP6Z,Ogden,Brabin,Male,18,Peru,Hamid Karzai International Airport,AF,Afghanistan,AS,Asia,6/16/2022,KBL,Gussy Tregust,Delayed
VCnwSA,Uri,Emlyn,Male,53,Portugal,Guari Airport,PG,Papua New Guinea,OC,Oceania,2/15/2022,GUG,Laural Creedland,Cancelled
m6freP,Hadleigh,Ensor,Male,81,Indonesia,Samarkand Airport,UZ,Uzbekistan,AS,Asia,11/21/2022,SKD,Rodolfo Papen,Delayed
aiTaoJ,Farr,Gotcliff,Male,63,Indonesia,Edward Bodden Airfield,KY,Cayman Islands,NAM,North America,1/23/2022,LYB,Ninette Makepeace,Cancelled
XwCuhD,Chicky,Elsdon,Female,12,Ecuador,Bomar Field Shelbyville Municipal Airport,US,United States,NAM,North America,9/27/2022,SYI,Shannan Beament,On Time
4A6Bzp,Sianna,Oxe,Female,40,Eritrea,Ladysmith Airport,ZA,South Africa,AF,Africa,1/20/2022,LAY,Reider Kintish,On Time
mrco0l,Rosemarie,Raccio,Female,26,Indonesia,Kyauktu Airport,MM,Myanmar,AS,Asia,7/30/2022,KYT,Gisella Curle,Delayed
M22cLu,Winn,Brame,Male,6,Australia,Rodríguez Ballón International Airport,PE,Peru,SAM,South America,9/9/2022,AQP,Woodrow St Clair,Delayed
7dUdl5,Gabriell,Capron,Female,74,Russia,Miramichi Airport,CA,Canada,NAM,North America,10/27/2022,YCH,Langston Rubinsohn,Cancelled
Uhjdvd,Mylo,Haining,Male,27,Democratic Republic of the Congo,Bull Harbour Water Aerodrome,CA,Canada,NAM,North America,3/2/2022,YBH,Ludovika Ettridge,Delayed
JoYTxw,Uri,Vsanelli,Male,24,Bulgaria,Cuyo Airport,PH,Philippines,AS,Asia,2/21/2022,CYU,Hugh Van Daalen,Cancelled
HO6HID,Sherye,Lang,Female,6,Central African Republic,Aeroclube de Bento Gonçalves Airport,BR,Brazil,SAM,South America,9/2/2022,BGV,Rodney Johanssen,Cancelled
yMMmoL,Veronike,O'Hare,Female,2,Sweden,Kuwait International Airport,KW,Kuwait,AS,Asia,6/12/2022,KWI,Vachel Lougheed,Delayed
fbkI7o,Christiana,Pentycost,Female,42,Algeria,Ahmed Al Jaber Air Base,KW,Kuwait,AS,Asia,1/12/2022,XIJ,Myron Simonou,Cancelled
hNjgCy,Haley,Mangan,Female,46,Chile,Cootamundra Airport,AU,Australia,OC,Oceania,6/29/2022,CMD,Letitia Mulchrone,On Time
hXBYrJ,Byram,Ludmann,Male,62,Myanmar,Westerly State Airport,US,United States,NAM,North America,4/7/2022,WST,Vilhelmina Badman,On Time
UENyv0,Noreen,De Blasiis,Female,66,China,Open Bay Airport,PG,Papua New Guinea,OC,Oceania,12/29/2022,OPB,Cletis Cranfield,On Time
APHpTL,Neysa,Heal,Female,15,Malaysia,Kaélé Airport,CM,Cameroon,AF,Africa,10/20/2022,KLE,Issie Sains,Delayed
VCOzDf,Cully,Spreull,Male,57,France,Kirk Field,US,United States,NAM,North America,2/3/2022,PGR,Harriett Guidoni,Delayed
YMtqJZ,Natalee,Snar,Female,50,Thailand,Ormara Airport,PK,Pakistan,AS,Asia,4/8/2022,ORW,Meggie Witchell,Delayed
UzB7k8,Erich,Kingscott,Male,39,Brazil,Bol Airport,TD,Chad,AF,Africa,10/20/2022,OTC,Benjy Sertin,Cancelled
m6kqgt,Jocelyn,Copplestone,Female,5,Mexico,Petersburg James A Johnson Airport,US,United States,NAM,North America,9/27/2022,PSG,Vick Hucklesby,On Time
2G5oyg,Ethyl,Avory,Female,55,Ireland,San Francisco International Airport,US,United States,NAM,North America,4/29/2022,SFO,Matty Hankinson,Cancelled
4iRuti,Erv,Lemar,Male,82,Philippines,Katiu Airport,PF,French Polynesia,OC,Oceania,9/18/2022,KXU,Annadiane Blanko,Delayed
sL42Nn,Vivyanne,Temperley,Female,40,Ireland,Kneeland Airport,US,United States,NAM,North America,11/28/2022,NLN,Richy McGarrahan,On Time
BeolRm,Berkeley,Giraux,Male,34,Brazil,Midland International Airport,US,United States,NAM,North America,5/27/2022,MAF,Terry McKinty,Delayed
paNgB3,Fergus,Wolfit,Male,45,Indonesia,Hsinchu Air Base,TW,"Taiwan, Province of China",AS,Asia,2/21/2022,HSZ,Johanna Margrem,Cancelled
PihNzL,Tatiana,Mulleary,Female,38,United States,Juan Pablo Pérez Alfonso Airport,VE,"Venezuela, Bolivarian Republic of",SAM,South America,12/25/2022,VIG,Auria Clapperton,Delayed
nF5rwF,Trevar,Spurrett,Male,21,Russia,Songea Airport,TZ,"Tanzania, United Republic of",AF,Africa,7/16/2022,SGX,Philippe O'Heagertie,On Time
iGg7n6,Marven,Doggett,Male,87,Peru,Douglas Lake Airport,CA,Canada,NAM,North America,12/19/2022,DGF,Emanuel Gillebride,Delayed
8NKww8,Mareah,Herrema,Female,41,China,Mudanjiang Hailang International Airport,CN,China,AS,Asia,10/28/2022,MDG,Werner De Ferrari,Cancelled
bvoYxD,Jase,Hindhaugh,Male,50,Philippines,Obock Airport,DJ,Djibouti,AF,Africa,11/14/2022,OBC,Briggs Marchington,Cancelled
Cf6aoB,Shanda,Creaven,Female,87,Mexico,Tanque Novo Airport,BR,Brazil,SAM,South America,3/24/2022,0,Adi McGibbon,On Time
fy99fP,Timmie,Bleaden,Female,76,Iceland,Chitato Airport,AO,Angola,AF,Africa,9/24/2022,PGI,Mariette D'eath,Delayed
lEfZwa,Paquito,Rapo,Male,36,Indonesia,Kirovograd Airport,UA,Ukraine,EU,Europe,3/27/2022,KGO,Lea Egginton,On Time
8OPru8,Amandie,Coggon,Female,61,South Africa,Zonalnoye Airport,RU,Russian Federation,AS,Asia,9/1/2022,ZZO,Eryn Grichukhin,On Time
jON7pd,Demetra,Woolerton,Female,83,Indonesia,Engati Airstrip,PG,Papua New Guinea,OC,Oceania,8/23/2022,EGA,Giff Jackett,Delayed
nWcdeT,Geoffrey,Linde,Male,76,Lithuania,Bugulma Airport,RU,Russian Federation,EU,Europe,4/7/2022,UUA,Melania Bridger,Delayed
5XAYyb,Herschel,de Glanville,Male,76,Indonesia,Decatur Shores Airport,US,United States,NAM,North America,4/9/2022,DTR,Rosy McSperron,Delayed
zxD6PQ,Karena,Zavattiero,Female,50,Egypt,Vancouver International Airport,CA,Canada,NAM,North America,1/7/2022,YVR,Anna-diane McKeating,On Time
VkAkxf,Gardiner,Darker,Male,13,Albania,Mayor PNP Nancy Flores Paucar Airport,PE,Peru,SAM,South America,5/7/2022,MZA,Sacha Fenck,Cancelled
BRflTg,Ashley,Carwithen,Female,39,Slovenia,Fabio Alberto Leon Bentley Airport,CO,Colombia,SAM,South America,5/18/2022,MVP,Ellswerth Alstead,On Time
